#Denominación,Prog.,Econ.,Fecha,NIF,Nombre empresa,Descripción,Importe,Descuentos,
Seguridad  y Protección Civil. Energía eléctrica,320,22100,17/07/2013,B82207275,UNION FENOSA COMERCIAL S.L.,"CONTRATO 237332309 - C/ANDALUCIA, 8 - EDUCACION - MES DE MAYO - APROBADO POR DECRETO 1446/2013 - NUMERO DE FAC.: 03130510030501 DE FECHA OPERACION: 17/07/2013","2.351,77","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,320,22100,17/07/2013,B82207275,UNION FENOSA COMERCIAL S.L.,"CONTRATO 387752201 - C/SERRANILLOS, 2 - EDUCACION - MES DE MAYO - APROBADO POR DECRETO 1446/2013 - NUMERO DE FAC.: 03130510052610 DE FECHA OPERACION: 17/07/2013","919,09","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,340,22100,07/03/2013,B82207275,UNION FENOSA COMERCIAL S.L.,CONTRATO 95416936 - C/ AVILA 2 - DEPORTES - MES ENERO - APROBADO POR DECRETO 496/2013 - NUMERO DE FAC.: 03130110303472 DE FECHA OPERACION: 07/03/2013,"1.145,88","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,340,22100,07/03/2013,B82207275,UNION FENOSA COMERCIAL S.L.,CONTRATO 95416936 - C/ AVILA 2 - DEPORTES - MES ENERO - APROBADO POR DECRETO 496/2013 - NUMERO DE FAC.: 03121210362102 DE FECHA OPERACION: 07/03/2013,"1.350,98","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,340,22100,17/04/2013,B82207275,UNION FENOSA COMERCIAL S.L.,CONTRATO 95416936 - C/ AVILA 2 - DEPORTES - FEBRERO 2013 - APROBADO POR DECRETO 812/2013 - NUMERO DE FAC.: 03130210064091 DE FECHA OPERACION: 17/04/2013,"1.525,28","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,340,22100,14/05/2013,B82207275,UNION FENOSA COMERCIAL S.L.,"CONTRATO 95416936 - C/AVILA, 2 PROX. BAJO 1 - DEPORTES - MES DE MARZO - APROBADO POR DECRETO 979/2013 - NUMERO DE FAC.: 03130310039924 DE FECHA OPERACION: 14/05/2013","1.536,78","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,340,22100,21/06/2013,B82207275,UNION FENOSA COMERCIAL S.L.,"CONTRATO 270939994 - C/SANTANDER, 1 - DEPORTES - MES DE ABRIL - APROBADO POR DECRETO 1221/2013 - NUMERO DE FAC.: 03130410078797 DE FECHA OPERACION: 21/06/2013","2.796,31","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,340,22100,21/06/2013,B82207275,UNION FENOSA COMERCIAL S.L.,CONTRATO 237216590 - C/ MADRID 46 - DEPORTES - MES ABRIL - APROBADO POR DECRETO 1221/2013 - NUMERO DE FAC.: 03130410020546 DE FECHA OPERACION: 21/06/2013,"3.272,11","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,340,22100,21/06/2013,B82207275,UNION FENOSA COMERCIAL S.L.,CONTRATO 95416936 - C/ AVILA 2 BAJO - DEPORTES - MES ABRIL - APROBADO POR DECRETO 1221/2013 - NUMERO DE FAC.: 03130410030845 DE FECHA OPERACION: 21/06/2013,"1.253,08","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,340,22100,17/07/2013,B82207275,UNION FENOSA COMERCIAL S.L.,"CONTRATO 270939994 - C/SANTANDER, 1 - DEPORTES - MES DE MAYO - APROBADO POR DECRETO 1446/2013 - NUMERO DE FAC.: 03130510120217 DE FECHA OPERACION: 17/07/2013","2.135,30","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,340,22100,17/07/2013,B82207275,UNION FENOSA COMERCIAL S.L.,"CONTRATO 95416936 - C/AVILA, 2 - DEPORTES - MES DE MAYO - APROBADO POR DECRETO 1446/2013 - NUMERO DE FAC.: 03130510046842 DE FECHA OPERACION: 17/07/2013","1.561,66","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,340,22100,17/07/2013,B82207275,UNION FENOSA COMERCIAL S.L.,"CONTRATO 237216590 - C/MADRID, 46 - DEPORTES - MES DE MAYO - APROBADO POR DECRETO 1446/2013 - NUMERO DE FAC.: 03130510040182 DE FECHA OPERACION: 17/07/2013","2.927,56","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,05/03/2013,A79524054,"URBASER, S.A.","EXPTE. 15/04, ENERO: LIMPIEZA VIARIA Y AMPLIACION A NUEVOS SECTORES  - APROBADO POR DECRETO Nº 448/2013 - NUMERO DE FAC.: 00553FACT130001 DE FECHA OPERACION: 25/02/2013","56.446,29","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,27/03/2013,A79524054,"URBASER, S.A.",EXPTE. 15/04 FEBRERO:  SERVICIO DE LIMPIEZA VIARIA Y RECOGIDA DE RESIDUOS SOLIDOS - APROBADA POR DECREO Nº 619/2013 - NUMERO DE FAC.: 00553FACT130003 DE FECHA OPERACION: 19/03/2013,"56.446,29","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,29/04/2013,A79524054,"URBASER, S.A.","EXPTE. 15/04 MES DE MARZO, SERVICIO DE LIMPIEZA VIARIA, Y APLIACION DEL SERVICIO  DE LOS NUEVOS SECTORES - APROBADA POR DECRETO Nº 855/2013 - NUMERO DE FAC.: 00553FACT130005 DE FECHA OPERACION: 19/04/2013","56.446,29","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,27/05/2013,A79524054,"URBASER, S.A.",EXPTE. 15/04 MES DE ABRIL SERVICIO DE LIMPIEZA VIARIA NUEVOS SECTORES - APROBADO POR DECRETO Nº 1.080/2013 - NUMERO DE FAC.: 00553FACT130006 DE FECHA OPERACION: 21/05/2013,"56.446,29","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,04/07/2013,A79524054,"URBASER, S.A.","EXPTE. 15/04.  MES DE MAYO RECOGIDA Y TRANSPORTE R.S.U.. SERVICIO DE LIMPIEZA VIARIA, MEDIOS MECANICOS Y HUMANOS PARA EL SERVICIO - APROBADO POR DECRETO Nº 1.263/2013 - NUMERO DE FAC.: 00553FACT130011 DE FECHA OPERACION: 13/06/2013","56.446,29","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,01/08/2013,A79524054,"URBASER, S.A.",EXPTE. 15/04 MES DE JUNIO SERVICO DE LIMPIEZA VIARIA DE LOS NUEVOS SECTORES  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 00553FACT130012 DE FECHA OPERACION: 01/08/2013,"56.446,29","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,16/10/2013,A79524054,"URBASER, S.A.",EXPTE. 15/04 MES DE AGOSTO SERVICIO DE LIMPIEZA VIARIA - APROBADO POR DECRETO Nº 1.846/2013 - NUMERO DE FAC.: 00553FACT130016 DE FECHA OPERACION: 17/09/2013,"56.446,29","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,23/10/2013,A79524054,"URBASER, S.A.",COMPENSACIÓN SEGÚN DECRETO 1944/2013. EXPTE. 15/04 MES DE JULIO SERVICIO DE LIMPIEZA VIARIA - APROBADO POR DECRETO Nº 1.768/2013 - NUMERO DE FAC.: 00553FACT130014 DE FECHA OPERACION: 05/09/2013,"56.446,29","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,05/11/2013,A79524054,"URBASER, S.A.",EXPTE. 15/04. SEPTIEMBRE. SERVICIO DE RECOGIDA Y TRANSPORTE R.S.U. Y SERVICIO DE LIMPIEZA VIARIA  - APROBADA POR DECRETO Nº 2.016/2013 - NUMERO DE FAC.: 00553FACT130018 DE FECHA OPERACION: 09/10/2013 DECRETO ORDENACIÓN DEL PAGO 2076/2013,"56.446,29","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,04/12/2013,A79524054,"URBASER, S.A.",EXPTE. 15/04 MES DE OCTUBRE SERVICIOS DE LIMPIEZA VIARIA - APROBADA POR DECRETO Nº 2.308/2013 - NUMERO DE FAC.: 00553FACT130020 DE FECHA OPERACION: 19/11/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2325/2013,"56.446,29","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,14/03/2013,A79524054,"URBASER, S.A.","EXPTE. 51/07 SERVICIO DE RECOGIDA DE RESIDUOS URBANOS  EN SEIS SECTORES DEL MUNICIPIO MES DE  ENERO, INFORME DESFAVORABLE DE INTERVENCION  58/2013 - APROBADA POR DECRETO DE ALCALDIA Nº 484/2013 - NUMERO DE FAC.: 69570FACT130002 DE FECHA OPERACION: 01/03/2013","43.965,46","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,14/03/2013,A79524054,"URBASER, S.A.","EXPTE. 51/07 SERVICIO DE LIJMPIEZA VIARIA EN SEIS SECTORES DEL MUNICIPIO MES DE ENERO, INFORME DESFAVORABLEW DE INTERVENCION 58/2013 - APROBADA POR DECRETO DE ALCALDIA Nº 484/2013 - NUMERO DE FAC.: 39570FACT130001 DE FECHA OPERACION: 01/03/2013","65.948,20","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,07/05/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07 SERVICIO DE RECOGIDA DE RESIDUOS URBANOS MES DE FEBRERO. INFORME DESFAV. INTERV. 88/2013 - APROBADA POR DECRETO DE ALCALDÍA Nº 866/2013 - NUMERO DE FAC.: 39570FACT130004 DE FECHA OPERACION: 23/04/2013,"43.965,46","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,07/05/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07 MES DE MARZO SERVICIO DE RECOGIDA DE RESIDUOS URBANOS  INFORME DESFAVORABLE INTERV. 169/13 - APROBADO POR DECRETO ALCALDIA Nº 866/13 - NUMERO DE FAC.: 39570FACT130007 DE FECHA OPERACION: 23/04/2013,"43.965,46","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,27/05/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07 ABRIL: SERVICIO DE RECOGIDA DE RESIDUOS URBANOS   - INFORME DESFAVORABLE DE INTERVENCIÓN Nº 233/2013 - APROBADO POR DECRETO ALCALDIA Nº  1067/2013 - NUMERO DE FAC.: 39570FACT130011 DE FECHA OPERACION: 21/05/2013,"43.965,46","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,01/08/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07  MES DE JUNIO SERVICIO DE RECOGIDA DE RESIDUOS URBANOS  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 39570FACT130026 DE FECHA OPERACION: 01/08/2013,"52.148,27","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,01/08/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07 MES DE MAYO SERVICIO DE RECOGIDA DE RESIDUOS URBANOS EN SEIS SECTORES DEL MUNICIPIO  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 39570FACT130024 DE FECHA OPERACION: 01/08/2013,"52.148,27","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,13/09/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07 MES DE JULIO SERVICIO DE RECOGIDA DE RESIDUOS URBANOS - APROBADO POR DECRETO Nº 1.766/2013 - NUMERO DE FAC.: 39570FACT130029 DE FECHA OPERACION: 05/09/2013,"52.148,27","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,16/10/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07 MES DE AGOSTO SERVICIO DE RECOGIDA DE RESIDUOS URBANOS - APROBADO POR DECRETO Nº 1.846/2013 - NUMERO DE FAC.: 39570FACT130032 DE FECHA OPERACION: 17/09/2013,"52.148,27","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,05/11/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07. SEPTIEMBRE. SERVICIOS DE RECOGIDA DE RESIDUOS URBANOS  - APROBADA POR DECRETO Nº 2.016/2013 - NUMERO DE FAC.: 39570FACT130035 DE FECHA OPERACION: 09/10/2013,"52.148,27","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,04/12/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07 MES DE OCTUBRE SERVICIO DE RECOGIDA DE RESIDUOS URBANOS - APROBADA POR DECRETO Nº 2.308/2013 - NUMERO DE FAC.: 39570FACT130038 DE FECHA OPERACION: 19/11/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2325/2013,"52.148,27","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,01/08/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07. 3ª REVISION DE PRECIOS FACTURAS DE ENERO A DICIEMBRE 2011. SERVICIO RECOGIDA DE RESIDUOS URBANOS  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 39570RECT130016 DE FECHA OPERACION: 01/08/2013,"77.915,57","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,01/08/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07. 2ª REVISION DE PRECIOS FACTURAS DE ENERO A JUNIO 2010. SERVICIO DE RECOGIDA DE RESIDUOS URBANOS  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 39570RECT130014 DE FECHA OPERACION: 01/08/2013,"9.801,42","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,01/08/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07. 2ª REVISION DE PRECIOS FACTURAS DE JULIO A DICIEMBRE 2010. SERVICIO DE RECOGIDA RESIDUOS URBANOS  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 39570RECT130015 DE FECHA OPERACION: 01/08/2013,"9.893,02","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,01/08/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07. 4ª REVISION DE PRECIOS FACTURAS DE ENERO A GASTO 2012. SERVICIO DE RECOGIDA DE RESIDUOS URBANOS  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 39570RECT130017 DE FECHA OPERACION: 01/08/2013,"64.272,27","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,01/08/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07. 4ª REVISION DE PRECIOS DE SEPTIEMBRE A DICIEMBRE 2012. SERVICIO DE RECOGIDA DE RESIDUOS URBANOS  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 39570RECT130018 DE FECHA OPERACION: 01/08/2013,"32.731,25","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,01/08/2013,A79524054,"URBASER, S.A.","EXPTE. 15/04 FACTURA RECTIFICATIVA 4º REVISION DE PRECIOS JUNIO 2008 A MAYO 2009, INFORME INTERVENCION Nº 187/2013 - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 00553FACT130007 DE FECHA OPERACION: 01/08/2013","95.367,79","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,01/08/2013,A79524054,"URBASER, S.A.","EXPTE. 15/04 FACTURA RECTIFICATIVA 6º REVISION DE PRECIOS JUNIO 2010 S, INFORME DE INTERVENCION 187/2013  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 00553FACT130009 DE FECHA OPERACION: 01/08/2013","8.209,31","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,01/08/2013,A79524054,"URBASER, S.A.","EXPTE. 15/04 FACTURA RECTIFICATIVA 6º REVISION DE PRECIOS JULIO 2010 A MAYO 2011, INFORME DE INTERVENCION 187/2013  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 00553FACT130010 DE FECHA OPERACION: 01/08/2013","2.705,05","0,00",#NAME?
"Recogida, eliminación y tratamiento de residuos. Recogida de residuos",162,22727,01/08/2013,A79524054,"URBASER, S.A.","EXPTE. 15/04 FACTURA RECTIFICATIVA 5º REVISION DE PRECIOS JUNIO 2009 A MAYO 2010, INFORME DE INTERVENCION  187/2013  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 00553FACT130008 DE FECHA OPERACION: 01/08/2013","86.902,48","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,05/03/2013,A79524054,"URBASER, S.A.","EXPTE. 15/04, ENERO: LIMPIEZA VIARIA Y AMPLIACION A NUEVOS SECTORES  - APROBADO POR DECRETO Nº 448/2013 - NUMERO DE FAC.: 00553FACT130001 DE FECHA OPERACION: 25/02/2013","47.219,99","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,27/03/2013,A79524054,"URBASER, S.A.",EXPTE. 15/04 FEBRERO:  SERVICIO DE LIMPIEZA VIARIA Y RECOGIDA DE RESIDUOS SOLIDOS - APROBADA POR DECREO Nº 619/2013 - NUMERO DE FAC.: 00553FACT130003 DE FECHA OPERACION: 19/03/2013,"47.219,99","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,29/04/2013,A79524054,"URBASER, S.A.","EXPTE. 15/04 MES DE MARZO, SERVICIO DE LIMPIEZA VIARIA, Y APLIACION DEL SERVICIO  DE LOS NUEVOS SECTORES - APROBADA POR DECRETO Nº 855/2013 - NUMERO DE FAC.: 00553FACT130005 DE FECHA OPERACION: 19/04/2013","47.219,99","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,27/05/2013,A79524054,"URBASER, S.A.",EXPTE. 15/04 MES DE ABRIL SERVICIO DE LIMPIEZA VIARIA NUEVOS SECTORES - APROBADO POR DECRETO Nº 1.080/2013 - NUMERO DE FAC.: 00553FACT130006 DE FECHA OPERACION: 21/05/2013,"47.219,99","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,04/07/2013,A79524054,"URBASER, S.A.","EXPTE. 15/04.  MES DE MAYO RECOGIDA Y TRANSPORTE R.S.U.. SERVICIO DE LIMPIEZA VIARIA, MEDIOS MECANICOS Y HUMANOS PARA EL SERVICIO - APROBADO POR DECRETO Nº 1.263/2013 - NUMERO DE FAC.: 00553FACT130011 DE FECHA OPERACION: 13/06/2013","47.219,99","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,01/08/2013,A79524054,"URBASER, S.A.",EXPTE. 15/04 MES DE JUNIO SERVICO DE LIMPIEZA VIARIA DE LOS NUEVOS SECTORES  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 00553FACT130012 DE FECHA OPERACION: 01/08/2013,"47.219,99","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,16/10/2013,A79524054,"URBASER, S.A.",EXPTE. 15/04 MES DE AGOSTO SERVICIO DE LIMPIEZA VIARIA - APROBADO POR DECRETO Nº 1.846/2013 - NUMERO DE FAC.: 00553FACT130016 DE FECHA OPERACION: 17/09/2013,"47.219,99","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,23/10/2013,A79524054,"URBASER, S.A.",COMPENSACIÓN SEGÚN DECRETO 1944/2013. EXPTE. 15/04 MES DE JULIO SERVICIO DE LIMPIEZA VIARIA - APROBADO POR DECRETO Nº 1.768/2013 - NUMERO DE FAC.: 00553FACT130014 DE FECHA OPERACION: 05/09/2013,"47.219,99","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,05/11/2013,A79524054,"URBASER, S.A.",EXPTE. 15/04. SEPTIEMBRE. SERVICIO DE RECOGIDA Y TRANSPORTE R.S.U. Y SERVICIO DE LIMPIEZA VIARIA  - APROBADA POR DECRETO Nº 2.016/2013 - NUMERO DE FAC.: 00553FACT130018 DE FECHA OPERACION: 09/10/2013 DECRETO ORDENACIÓN DEL PAGO 2076/2013,"47.219,99","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,04/12/2013,A79524054,"URBASER, S.A.",EXPTE. 15/04 MES DE OCTUBRE SERVICIOS DE LIMPIEZA VIARIA - APROBADA POR DECRETO Nº 2.308/2013 - NUMERO DE FAC.: 00553FACT130020 DE FECHA OPERACION: 19/11/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2325/2013,"47.219,99","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,07/05/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07 MES DE MARZO SERVICIO DE LIMPIEZA VIARIA  INFORME DESFAVORABLE INTERV. 169/13 - APROBADO POR DECRETO ALCALDIA Nº 866/13 - NUMERO DE FAC.: 39570FACT130006 DE FECHA OPERACION: 23/04/2013,"65.948,20","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,07/05/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07 SERVICIO DE LIMPIEZA VIARIA MES DE FEBRERO. INFORME DESFAV. INTERVENCION 88/2013 - APROBADA POR DECRETO DE ALCALDIA Nº 866/2013 - NUMERO DE FAC.: 39570FACT130003 DE FECHA OPERACION: 23/04/2013,"65.948,20","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,27/05/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07 MES DE ABRIL SERVICIO DE LIMPIEZA VIARIA  - INFORME DESFAVORABLE DE INTERVENCIÓN Nº 233/2013 - APROBADO POR DECRETO ALCALDIA Nº  1067/2013 - NUMERO DE FAC.: 39570FACT130010 DE FECHA OPERACION: 21/05/2013,"65.948,20","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,01/08/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07 MES DE MAYO SERVICIO DE LIMPIEZA VIARIA EN SEIS SECTORES DEL MUNICIPIO - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 39570FACT130023 DE FECHA OPERACION: 01/08/2013,"78.222,42","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,01/08/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07 - JUNIO - LIMPIEZA VIARIA EN SEIS SECTORES DEL MUNICIPIO - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 39570FACT130025 DE FECHA OPERACION: 01/08/2013,"78.222,42","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,13/09/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07 MES DE JULIO SERVICIO DE LIMPIEZA VIARIA - APROBADO POR DECRETO Nº 1.766/2013 - NUMERO DE FAC.: 39570FACT130028 DE FECHA OPERACION: 05/09/2013,"78.222,42","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,16/10/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07 MES DE AGOSTO SERVICO DE LIMPIEZA VIARIA - APROBADO POR DECRETO Nº 1.846/2013 - NUMERO DE FAC.: 39570FACT130031 DE FECHA OPERACION: 17/09/2013,"78.222,42","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,05/11/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07. SEPTIEMBRE. SERVICIO DE LIMPIEZA VIARIA  - APROBADA POR DECRETO Nº 2.016/2013 - NUMERO DE FAC.: 39570FACT130034 DE FECHA OPERACION: 09/10/2013 DECRETO ORDENACIÓN DEL PAGO 2076/2013,"78.222,42","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,04/12/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07 MES DE OCTUBRE SERVICIO DE LIMPIEZA VIARIA - APROBADA POR DECRETO Nº 2.308/2013 - NUMERO DE FAC.: 39570FACT130037 DE FECHA OPERACION: 19/11/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2325/2013,"78.222,42","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,01/08/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07. 3ª REVISION DE PRECIOS FACTURAS DE ENERO A DICIEMBRE 2011. SERVICIO RECOGIDA DE RESIDUOS URBANOS  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 39570RECT130016 DE FECHA OPERACION: 01/08/2013,"116.873,36","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,01/08/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07. 2ª REVISION DE PRECIOS FACTURAS DE ENERO A JUNIO 2010. SERVICIO DE RECOGIDA DE RESIDUOS URBANOS  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 39570RECT130014 DE FECHA OPERACION: 01/08/2013,"14.702,12","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,01/08/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07. 4ª REVISION DE PRECIOS DE SEPTIEMBRE A DICIEMBRE 2012. SERVICIO DE RECOGIDA DE RESIDUOS URBANOS  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 39570RECT130018 DE FECHA OPERACION: 01/08/2013,"49.096,87","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,01/08/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07. 2ª REVISION DE PRECIOS FACTURAS DE JULIO A DICIEMBRE 2010. SERVICIO DE RECOGIDA RESIDUOS URBANOS  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 39570RECT130015 DE FECHA OPERACION: 01/08/2013,"14.839,52","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,01/08/2013,A79524054,"URBASER, S.A.",EXPTE. 51/07. 4ª REVISION DE PRECIOS FACTURAS DE ENERO A GASTO 2012. SERVICIO DE RECOGIDA DE RESIDUOS URBANOS  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 39570RECT130017 DE FECHA OPERACION: 01/08/2013,"96.408,40","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,01/08/2013,A79524054,"URBASER, S.A.","EXPTE. 15/04 FACTURA RECTIFICATIVA 4º REVISION DE PRECIOS JUNIO 2008 A MAYO 2009, INFORME INTERVENCION Nº 187/2013 - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 00553FACT130007 DE FECHA OPERACION: 01/08/2013","79.779,66","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,01/08/2013,A79524054,"URBASER, S.A.","EXPTE. 15/04 FACTURA RECTIFICATIVA 6º REVISION DE PRECIOS JUNIO 2010 S, INFORME DE INTERVENCION 187/2013  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 00553FACT130009 DE FECHA OPERACION: 01/08/2013","6.867,47","0,00",#NAME?
Limpieza viaria. Limpieza Viaria,163,22726,01/08/2013,A79524054,"URBASER, S.A.","EXPTE. 15/04 FACTURA RECTIFICATIVA 6º REVISION DE PRECIOS JULIO 2010 A MAYO 2011, INFORME DE INTERVENCION 187/2013  - APROBADO POR DECRETO Nº 1.609/2013 - NUMERO DE FAC.: 00553FACT130010 DE FECHA OPERACION: 01/08/2013","2.262,90","0,00",#NAME?
