#Denominación,Prog.,Econ.,Fecha,NIF,Nombre empresa,Descripción,Importe,Descuentos,
Seguridad  y P. Civil. Otros gastos diversos,3342,22699,06/07/2015,B86151016,"MARVIC-SPORT, S.L.","SUMINISTRO TROFEOS TERCERA EDAD FIESTAS CORPUS, APROBADA CON DECRETO 1234/15 - NUMERO DE FAC.: 15246 DE FECHA OPERACION: 16/06/2015 Y FECHA REG. INTERVENCIÓN: 09/06/2015 Y DECRETO ORDENACION DE PAGO 1300/2015","245,39","0,00",#NAME?
Mujer.Area de Mujer,3343,22618,08/04/2015,B86151016,"MARVIC-SPORT, S.L.","PLACA HOMENAJE CON ESTUCHE GRABADA, INFORME DESFAVORABLE INTERVENCION 221/15 - APROBADA Dº ALCALDIA 593/2015 - NUMERO DE FAC.: 15092 DE FECHA OPERACION: 30/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 594/2015","39,93","0,00",#NAME?
Deportes. Material suministros y otros deportes,340,22107,08/04/2015,B86151016,"MARVIC-SPORT, S.L.",SUMINISTRO DE TROFEOS PARA PADEL - INFORME DESFAVORABLE INTERVENCION 158/14 - APROBADO Dº ALCALDIA 593/15 - NUMERO DE FAC.: 15087 DE FECHA OPERACION: 30/03/2015 Y FECHA REG. INTERVENCIÓN: 25/02/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 594/2015,"29,04","0,00",#NAME?
Deportes. Material suministros y otros deportes,340,22107,27/08/2015,B86151016,"MARVIC-SPORT, S.L.","SUMINISTRO DE TROFEOS FIESTAS CORPUSINFORME DESFAVORABLE DE INTERVENCION, 484 Y  554/2015, APROBADA CON DECRETO 1645/2015 - NUMERO DE FAC.: 15226 DE FECHA OPERACION: 30/07/2015 Y FECHA REG. INTERVENCIÓN: 27/05/2015  Y DECRETO DE ORDENACIÓN DEL PAGO 1646/2015","2.856,33","0,00",#NAME?
Deportes. Material suministros y otros deportes,340,22107,27/08/2015,B86151016,"MARVIC-SPORT, S.L.","CONCEJALIA DE DEPORTES SUMINISTRO DE TROFEOS  CARRERA POPULAR 2015, INFORME DESFAVORABLE DE INTERVENCION 554/2015, APROBADA CON DECRETO 1645/2015 - NUMERO DE FAC.: 15336 DE FECHA OPERACION: 30/07/2015 Y FECHA REG. INTERVENCIÓN: 01/07/2015  Y DECRETO DE ORDENACIÓN DEL PAGO 1646/2015","710,63","0,00",#NAME?
Deportes. Gala del deporte,340,22645,25/03/2015,B86151016,"MARVIC-SPORT, S.L.",SUMINSTRO TROFEOS  GALA DEL DEPORTE -  - INF. DESFAVO. INTERV. 125/2015 - APROBADO Dº ALCALDIA 349/15 - NUMERO DE FAC.: 15043 DE FECHA OPERACION: 09/03/2015 Y FECHA REG. INTERVENCIÓN: 03/02/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 350/2015,"2.260,76","0,00",#NAME?
Deportes. Empresas deportivas,340,22733,08/04/2015,B85568822,"MASSPORT GESTION DEPORTIVA.,S.L.",SERVICIO DE MONITOR DE GIMNASIA RITMICA- INFORME DESFAVORABLE INTERVENCION 189/2015 - APROBADO Dº ALCALDIA 593/15  - NUMERO DE FAC.: 2015303 DE FECHA OPERACION: 30/03/2015 Y FECHA REG. INTERVENCIÓN: 03/03/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 594/2015,"1.040,60","0,00",#NAME?
Fiestas populares y festejos. Plan de -subvenciones Locales (Participación Ciudadana,338,48015,25/03/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,SUBVENCION PEÑAS CARROZAS Y COMPARSAS DE NAVIDAD 2015 PEÑA ARAPAJOES SEGUN DECRETO 415/2015,"245,32","0,00",#NAME?
Fiestas populares y festejos. Plan de -subvenciones Locales (Participación Ciudadana,338,48015,15/04/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,SUBVENCION  CONCURSO DE CARROZAS Y COMPARSAS CARNAVAL PEÑA ARAPAJOES SEGUN DECRETO 645/2015,"58,90","0,00",#NAME?
"Seguridad  y P. Civil. Prensa, revistas, libros y otras publicaciones",3321,22001,19/06/2015,A08990624,MC EDICIONES S.A.,"SUSCRIPCION A LA REVISTA QUE LEER, APROBADA CON DECRETO 1062/15 - NUMERO DE FAC.: S1504-011 DE FECHA OPERACION: 14/05/2015 Y FECHA REG. INTERVENCIÓN: 15/04/2015 Y DECRETO ORDENACION PAGO 1094/2015","33,00","0,00",#NAME?
Deportes. Material suministros y otros deportes,340,22107,03/11/2015,B85502011,"MEGA DEPORTES MOLINA, S.L.",SUMINISTRO MATERIAL DEPORTIVO - APROBADO Dº 2101/2015 - NUMERO DE FAC.: #CU408 DE FECHA OPERACION: 08/10/2015 Y FECHA REG. INTERVENCIÓN: 29/09/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2172/2015,"1.037,82","0,00",#NAME?
Seguridad  y P. Civil. Festejos populares (Patrona G. Civil y Policía Local),130,22610,10/12/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,CENTRO DE FLORES FIESTA  DE LA GUARDIA CIVIL - APROBADO Dº 2409/2015 - NUMERO DE FAC.: 150354 DE FECHA OPERACION: 13/11/2015 Y FECHA REG. INTERVENCIÓN: 30/10/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2463/2015,"200,00","0,00",#NAME?
Seguridad  y P. Civil. Otros gastos diversos,241,22699,10/12/2015,E86108255,"MENSAPLUS EXPRES.,C.B",SERVICIO DE MENSAJERIA CONSEJERIA DE EMPLEO - APROBADO Dº 2409/2015 - NUMERO DE FAC.: A/1031 DE FECHA OPERACION: 13/11/2015 Y FECHA REG. INTERVENCIÓN: 26/10/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2463/2015,"42,35","0,00",#NAME?
Seguridad  y P. Civil. Postales,9202,22201,10/12/2015,E86108255,"MENSAPLUS EXPRES.,C.B","SERVICIO DE MENSAJERIA DEPARTAMENTO DE CONTRATACION, APROBADA CON DECRETO 2409/2015 - NUMERO DE FAC.: A/1028 DE FECHA OPERACION: 13/11/2015 Y FECHA REG. INTERVENCIÓN: 21/10/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2463/2015","133,10","0,00",#NAME?
Administrción General. Gastos diversos,9202,22600,10/12/2015,E86108255,"MENSAPLUS EXPRES.,C.B",SERVICIO DE MENSAJERIA DEPARTAMENTO DE RECAUDACION - APROBADO Dº 2409/2015 - NUMERO DE FAC.: A/1029 DE FECHA OPERACION: 13/11/2015 Y FECHA REG. INTERVENCIÓN: 21/10/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2463/2015,"46,59","0,00",#NAME?
Administrción General. Gastos diversos,9202,22600,10/12/2015,E86108255,"MENSAPLUS EXPRES.,C.B",SERVICIO DE MENSAJERIA DPTO RECAUDACION - APROBADO Dº 2409/2015 - NUMERO DE FAC.: A/1030 DE FECHA OPERACION: 13/11/2015 Y FECHA REG. INTERVENCIÓN: 21/10/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2463/2015,"84,70","0,00",#NAME?
Administrción General. Gastos diversos,9202,22600,10/12/2015,E86108255,"MENSAPLUS EXPRES.,C.B","SERVICIO DE MENSAJERIA, SECRETARIA Y ALCALDÍA - APROBADO Dº 2409/2015 - NUMERO DE FAC.: A/1032 DE FECHA OPERACION: 13/11/2015 Y FECHA REG. INTERVENCIÓN: 26/10/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2463/2015","66,55","0,00",#NAME?
Asistencia social primaria. Programa de Emergencia Social,231,22759,03/08/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDA ECONOMICA SERVICIOS SOCIALES SEGUN Dº CONCESION 1344/2015 - Dº APROBACION 1576/2015 Y DECRETO ORDENACIÓN DE PAGO 1577/2015 DE 22 DE JULIO,"300,00","0,00",#NAME?
Seguridad  y P. Civil. Otros suministros,130,22199,20/04/2015,B84830439,METRO IMAGEN,"ROTULACION DE PLACAS Y ESAMBLAJE DE KARS, APROBADA CON DECRETO 606/2015 - NUMERO DE FAC.: 00001803A DE FECHA OPERACION: 23/03/2015 Y FECHA REG. INTERVENCIÓN: 17/03/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 691/2015","442,86","0,00",#NAME?
Seguridad  y P. Civil. Otros gastos diversos,135,22699,12/05/2015,B84830439,METRO IMAGEN,"SEÑALETICA INTERIOR EN DEPENDENCIAS DE PROTECCION CIVIL Y CARTEL PARA EXTERIOR, APROBADA CON DECRETO 751/2015 - NUMERO DE FAC.: 00001802A DE FECHA OPERACION: 10/04/2015 Y FECHA REG. INTERVENCIÓN: 27/03/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 792/2015","925,65","0,00",#NAME?
Comercio Promoción del Comercio Local,430,22651,06/07/2015,B84830439,METRO IMAGEN,"SUMINISTRO DE CARTEL  PROGRAMA DE RECUALIFICACION PROFESIONAL, APROBADA CON DECRETO 1234/15 - NUMERO DE FAC.: 00001849A DE FECHA OPERACION: 16/06/2015 Y FECHA REG. INTERVENCIÓN: 24/04/2015 Y DECRETO ORDENACION DE PAGO 1300/2015","278,30","0,00",#NAME?
Seguridad  y P. Civil..Oposiciones y pruebas selectivas,130,22607,12/05/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"REALIZACION DE PRUEBAS FISICAS  PLAZAS DE CABO Y SARGENTO, APROBADO CON DECRETO 751/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 792/2015","300,00","63,00",#NAME?
"Seguridad  y P. Civil. Mantenimiento, maquinaria, instalacciones y utillaje",340,21301,23/07/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"PAJ DE LA CONCEJALÍA DE DEPORTES ""REPARACIONES GIMNASIO POLIDEPORTIVO LA DEHESA"" SEGÚN DECRETO Nº 1520/2015, DE 16 DE JULIO","327,91","0,00",#NAME?
"Seguridad  y P. Civil. Mantenimiento, maquinaria, instalacciones y utillaje",340,21301,24/07/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,DIFERENCIA ENTRE PAJ Y JUSTIFICACION DEL PAGO DECRETO 1597/2015,"-24,20","0,00",#NAME?
Deportes. Inscripción de equipos,340,22613,08/10/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,PAJ CONCEJALIA DE DEPORTES LICENCIAS Y FICHAS FEDERATIVAS CDM FEDERACION FUTBOL MADRID SEGUN DECRETO 2043/2015,"13.487,25","0,00",#NAME?
Deportes. Arbitrajes,340,22732,14/07/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"PAJ CONCEJALÍA DE DEPORTES PARA ""LICENCIAS, ARBITRAJES Y OTROS GASTOS DE LA ESCUELA MUNICIPAL DE BALONCESTO"" SEGÚN DECRETO Nº1442/2015","1.800,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,01/10/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"PAJ CONCEJALIA DE DEPORTES PARA LICENCIAS, ARBITRAJES Y OTROS GASTOS DE LA ESCUELA MUNICIPAL DE BALONCESTO SEGUN DECRETO Nº 1975/2015","1.800,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,01/10/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,PAJ CONCEJALIA DE DEPORTES PARA RENOVACION CUOTA ANUAL DE JUDO DEL CDM DE ARROYOMOLINOS,"386,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,09/11/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"PAJ CONCEJALIA DE DEPORTES ""DIRECCION TECNICA NOVIEMBRE 2015 FUTBOL"" SEGUN DECRETO Nº: 2315/2015, DE 04/11/2015","1.036,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,14/12/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,DIFERENCIA ENTRE JUSTIFICACION Y PAJ  INFROME DE TESORERIA 306/2015,"-48,64","0,00",#NAME?
Deportes. Arbitrajes,340,22732,09/11/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"PAJ CONCEJALÍA DE DEPORTES ""DIRECCION TECNICA OCTUBRE 2015"" SEGUN DECRETO Nº: 2315/2015","743,52","0,00",#NAME?
Deportes. Arbitrajes,340,22732,02/12/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"PAJ CONCEJALIA DE DEPORTES ""DIRECCION TECNICA ARBITRAL FEDERATIVA DICIEMBRE C.D.M ARROYOMOLINOS"" SEGÚN DECRETO Nº2507/2015, DE 26 DE NOVIEMBRE","491,68","0,00",#NAME?
Organos de gobierno Otras indemnizaciones de Cargos Electivos,912,23300,09/02/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ASISTENCIA A ORGANOS COLEGIADOS DEL 16 DICIEMBRE 2014 AL 15 ENERO 15 - APROBADO Dº 86/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 88/2015,"600,00","126,00",#NAME?
Organos de gobierno Otras indemnizaciones de Cargos Electivos,912,23300,25/03/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ASISTENCIA A ORGANOS COLEGIADOS DEL 16 DE ENERO 2015 AL 15 DE FEBRERO 2015 - APROBADO Dº 391/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 392/2015,"300,00","63,00",#NAME?
Organos de gobierno Otras indemnizaciones de Cargos Electivos,912,23300,08/04/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ASISTENCIA A ORGANOS COLEGIADOS DEL 16 DE FEBRERO DE 2015 AL 15 DE MARZO DE 2015 - APROBADO Dº 629/2015 Y DECRETO ORDENACION DE PAGO Nº 630/2015,"480,00","100,80",#NAME?
Organos de gobierno Otras indemnizaciones de Cargos Electivos,912,23300,07/05/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ASISTENCIA A ORGANOS COLEGIADOS DEL 16 DE MARZO AL 15 DE ABRIL DE 2015 - SEGUN Dº 899/2015 Y Dº ORDENACION PAGO 900/2015,"690,00","144,90",#NAME?
Organos de gobierno Otras indemnizaciones de Cargos Electivos,912,23300,19/06/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ASISTENCIA A ORGANOS COLEGIADOS DEL 16 DE ABRIL AL 15 DE MAYO 2015 - APROBADO Dº 1121/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1122/2015,"390,00","81,90",#NAME?
Organos de gobierno Otras indemnizaciones de Cargos Electivos,912,23300,29/06/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ASISTENCIA A ORGANOS COLEGIADOS DEL 16 DE MAYO AL 15 DE JUNIO DE 2015 - APROBADO POR Dº 1265/2015 Y DECRETO  ORDENACIÓN DE PAGO 1267/2015,"780,00","163,80",#NAME?
Seguridad  y P. Civil. Otros gastos diversos,9201,22699,12/06/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,TIRADOR SEMICIRCULAR - ACF SERVICIOS GENERALES - NUMERO DE FAC.: 20150680 DE FECHA OPERACION: 12/06/2015 Y FECHA REG. INTERVENCIÓN: 30/04/2015,"42,37","0,00",#NAME?
Seguridad  y P. Civil. Otros gastos diversos,9201,22699,12/06/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MANILA ROTOLINE SECUSTIK - ACF SERVICIOS GENERALES - NUMERO DE FAC.: 20152921 DE FECHA OPERACION: 12/06/2015 Y FECHA REG. INTERVENCIÓN: 03/06/2015,"5,36","0,00",#NAME?
Seguridad  y P. Civil. Otros gastos diversos,9201,22699,12/06/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MEMORIA USB KINGSTON 8 Y 32GB - ACF SERVICIOS GENERALES - NUMERO DE FAC.: 11908 DE FECHA OPERACION: 12/06/2015 Y FECHA REG. INTERVENCIÓN: 30/04/2015,"134,55","0,00",#NAME?
Seguridad  y P. Civil. Otros gastos diversos,9201,22699,12/06/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,TASA MODELO 030 AP.FORESTAL - ACF SERVICIOS GENERALES - NUMERO DE FAC.: 9057623 DE FECHA OPERACION: 12/06/2015 Y FECHA REG. INTERVENCIÓN: 30/04/2015,"5,83","0,00",#NAME?
Seguridad  y P. Civil. Otros gastos diversos,9201,22699,12/06/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,TASA TRABAJOS FORESTALES - ACF SERVICIOS GENERALES - NUMERO DE FAC.: 461B35D5 DE FECHA OPERACION: 12/06/2015 Y FECHA REG. INTERVENCIÓN: 02/06/2015,"26,53","0,00",#NAME?
Seguridad  y P. Civil. Otros gastos diversos,9201,22699,12/06/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,SOBRES  - ACF SERVICIOS GENERALES - NUMERO DE FAC.: 11 DE FECHA OPERACION: 12/06/2015 Y FECHA REG. INTERVENCIÓN: 03/06/2015,"4,50","0,00",#NAME?
Seguridad  y P. Civil. Otros gastos diversos,9201,22699,12/06/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,RODAMIENTO Y RUEDAS VITRINA - ACF SERVICIOS GENERALES - NUMERO DE FAC.: E1/010333 DE FECHA OPERACION: 12/06/2015 Y FECHA REG. INTERVENCIÓN: 29/04/2015,"22,94","0,00",#NAME?
Seguridad  y P. Civil. Otros gastos diversos,9201,22699,12/06/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,TUBO EPDM - ACF SERVICIOS GENERALES - NUMERO DE FAC.: 112354 DE FECHA OPERACION: 12/06/2015 Y FECHA REG. INTERVENCIÓN: 03/06/2015,"17,55","0,00",#NAME?
Seguridad  y P. Civil. Otros gastos diversos,9201,22699,12/06/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,LAMAS ALUMINIO PERSIANA - ACF SERVICIOS GENERALES - NUMERO DE FAC.: 30 DE FECHA OPERACION: 12/06/2015 Y FECHA REG. INTERVENCIÓN: 03/06/2015,"50,00","0,00",#NAME?
Seguridad  y P. Civil. Otros gastos diversos,9201,22699,12/06/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"GELOCATIL, IBUPROFENO - ACF SERVICIOS GENERALES - NUMERO DE FAC.: N000846/2015 DE FECHA OPERACION: 12/06/2015 Y FECHA REG. INTERVENCIÓN: 29/04/2015","28,68","0,00",#NAME?
Seguridad  y P. Civil. Otros gastos diversos,9201,22699,12/06/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,2 BUROFAX - ACF SERVICIOS GENERALES - NUMERO DE FAC.: 289390520150309080572 DE FECHA OPERACION: 12/06/2015 Y FECHA REG. INTERVENCIÓN: 30/04/2015,"28,70","0,00",#NAME?
Seguridad  y P. Civil. Otros gastos diversos,9201,22699,12/06/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,1 BUROFAX CON CERTIFICACION - ACF SERVICIOS GENERALES - NUMERO DE FAC.: 289390520150417081752 DE FECHA OPERACION: 12/06/2015 Y FECHA REG. INTERVENCIÓN: 30/04/2015,"29,06","0,00",#NAME?
Seguridad  y P. Civil. Otros gastos diversos,9201,22699,12/06/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,SOBRE DE REGALO GRANDE - ACF SERVICIOS GENERALES - NUMERO DE FAC.: FRO2015031719 DE FECHA OPERACION: 12/06/2015 Y FECHA REG. INTERVENCIÓN: 03/06/2015,"2,15","0,00",#NAME?
Administrción General Procesos electorales,9202,22705,18/05/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,PAJ DIETAS COMIDA MIEMBROS MESAS ELECCIONES MUNICIPALES Y AUTONÓMICAS SEGÚN DECRETO 1029/2015,"1.350,00","0,00",#NAME?
Comercio Promoción del Comercio Local,430,22651,24/02/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,PAJ CONCEJALÍA DE EMPLEO CAMPAÑA DE NAVIDAD SEGÚN DECRETO 217/2015,"2.000,00","0,00",#NAME?
Comercio Promoción del Comercio Local,430,22651,15/04/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,DIFERENCIA ENTRE JUSTIFICACION Y PAJ CAMPAÑA DE NAVIDAD DECRETO 834/2015,"-100,00","0,00",#NAME?
Organos de gobierno Otras indemnizaciones de Cargos Electivos,912,23300,29/07/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ASISTENCIA A ORGANOS COLEGIADOS DESDE EL 13 DE JUNIO DE 15 DE JULIO DE 2015 - APROBADO Dº 1571/2015 Y DECRETO ORDENACION DE PAGO 1572/2015,"600,00","126,00",#NAME?
Organos de gobierno Otras indemnizaciones de Cargos Electivos,912,23300,14/10/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ASISTENCIAS A ORGANOS COLEGIADOS DEL 16/08/15 AL 15/09/15 - APROBADO Dº 1946/2015,"180,00","37,80",#NAME?
Organos de gobierno Otras indemnizaciones de Cargos Electivos,912,23300,12/11/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ASISTENCIA A ORGANOS COLEGIADOS DESDE 16 SEPTIEMBRE AL 15 DE OCTUBRE DE 2015 - SEGUN Dº APROBACION 2215/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2216/2015,"300,00","45,00",#NAME?
Organos de gobierno Otras indemnizaciones de Cargos Electivos,912,23300,10/12/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ASISTENCIA A ORGANOS COLEGIADOS DEL 16 DE OCTUBRE AL 15 DE NOVIEMBRE DE 2015 - APROBADO Dº 2485/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2486/2015,"300,00","45,00",#NAME?
Cultura. Mobiliario,3321,62500,17/12/2015,B78118106,"MOBILIAR.,S.L.",EXP 65/15 - CONTRATO BASADO EN EL ACUERDO MARCO 1/2014 DE ADOPCIÓN DEL TIPO DE SUMINISTRO DE MOBILIARI PARA BIBLIOTECA - APROBADA POR DECRETO 2617/15 - NUMERO DE FAC.: 1FVC5/1479 DE FECHA OPERACION: 09/12/2015 Y FECHA REG. INTERVENCIÓN: 25/11/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2618/2015,"1.939,63","0,00",#NAME?
Seguridad  y P. Civil. Vestuario,340,22104,25/03/2015,B92338060,MOCU GESTIONES S.L.,SUMINISTRO ROPA DEPORTIVA PADEL  - INF. DESFAVO. INTERV. 102/2015 - APROBADO Dº ALCALDIA 349/15 - NUMERO DE FAC.: 9 DE FECHA OPERACION: 09/03/2015 Y FECHA REG. INTERVENCIÓN: 04/02/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 350/2015,"1.140,88","0,00",#NAME?
Seguridad  y P. Civil. Vestuario,340,22104,08/04/2015,B92338060,MOCU GESTIONES S.L.,"SUMINISTRO DE ROPA DEPORTIVA, INFORME DESFAVORABLE INTERVENCIN 190/2015 APROBADA Dº ALCALDIA 593/2015 - NUMERO DE FAC.: 12 DE FECHA OPERACION: 30/03/2015 Y FECHA REG. INTERVENCIÓN: 10/02/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 594/2015","38,43","0,00",#NAME?
Asistencia social primaria. Programa de Emergencia Social,231,22759,29/04/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDAS SERVICIOS SOCIALES SEGUN Dº CONCESION 475/2015 - Dº APROBACION PAGO 778/2015 Y Dº ORDENACION PAGO 779/2015,"400,00","0,00",#NAME?
Educación. Reparación e instalación en colegios,320,61100,10/12/2015,B87107116,MOMPESA SERVICIOS INTEGRALES,BOMBA SEDICAL AM 40/12-B C.P. FRANCISCO ORELLANA PPTO AR010- APROBADO Dº 2409/15 - NUMERO DE FAC.: SMV/212 DE FECHA OPERACION: 13/11/2015 Y FECHA REG. INTERVENCIÓN: 06/11/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2463/2015,"1.525,81","0,00",#NAME?
Educación. Reparación e instalación en colegios,320,61100,10/12/2015,B87107116,MOMPESA SERVICIOS INTEGRALES,SUMIN. BOMBA GRUNDFOS 32-80 C.P EL TORREON. PPTO AR009 - APROBADO Dº 2409/15 - NUMERO DE FAC.: SMV/211 DE FECHA OPERACION: 13/11/2015 Y FECHA REG. INTERVENCIÓN: 06/11/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2463/2015,"1.252,35","0,00",#NAME?
"Seguridad  y P. Civil. Mantenimiento, maquinaria, instalacciones y utillaje",340,21301,10/12/2015,B87107116,MOMPESA SERVICIOS INTEGRALES,BOMBAS GEMELAS EQ. SEDICAL SP50/12-B.POL. LA DEHESA PPTO AR003 - APROBADO D1 2409/2015  - NUMERO DE FAC.: SMV/213 DE FECHA OPERACION: 13/11/2015 Y FECHA REG. INTERVENCIÓN: 11/11/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2463/2015,"2.197,61","0,00",#NAME?
Servicios Generales.Mantenimiento aire acondicionado,9201,22740,09/12/2015,B87107116,MOMPESA SERVICIOS INTEGRALES,EXPT. 16/2015  MANTENIMIENTO MENSUAL INSTALACIONES TERMICAS DESDE 15 DE OCTUBRE. APROBADA POR DECRETO 2437/2015 - NUMERO DE FAC.: SMV/210 DE FECHA OPERACION: 18/11/2015 Y FECHA REG. INTERVENCIÓN: 02/11/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2439/2015,"1.512,55","0,00",#NAME?
Educación. Reparación e instalación en colegios,320,61100,01/10/2015,B81830127,"MONDO AISLAMIENTOS.,S.L.","SUMINISTRO Y MONTAJE DE LAMAS COLEGIO FRANCISCO DE ORELLANA, APROBADA CON DECRETO 1828/2015 - NUMERO DE FAC.: 2015-112 DE FECHA OPERACION: 09/09/2015 Y FECHA REG. INTERVENCIÓN: 04/09/2015 Y DECRETO DE ORDENACIÓN DE PAGO Nº:1905/2015, DE 18/09/15","3.779,74","0,00",#NAME?
